longitude,latitude
-104.7090654501,39.8366419516
-105.0015180172,39.6967058265
-104.8613177765,39.7786969971
-104.9034502219,39.7474408659
-104.8851133893,39.6395757226
-105.0343746176,39.689433674
-104.8682192129,39.6726199921
-104.872977978,39.7094027949
-104.9736234541,39.7399571362
-104.9498146963,39.7800442318
-104.7643624025,39.7784166395
-104.9558364546,39.7225480079
-104.8917028708,39.7372698549
-104.9883646722,39.7441043638
-104.8707133111,39.6555572068
-104.9684683797,39.7384075933
-104.8953290615,39.7546826292
-104.8953290615,39.7546826292
-105.0196133814,39.6708076878
-105.0196133814,39.6708076878
-104.9545399813,39.7941849075
-104.9545399813,39.7941849075
-104.9472107484,39.7641892444
-104.9405546385,39.745539441
-104.9029735181,39.6873052759
-104.9900750339,39.772003513
-105.0124704247,39.757112131
-104.9821837009,39.7542649848
-104.9851450428,39.7158817909
-104.9640988948,39.669439383
-105.013229296,39.7256765347
-104.75812503,39.7901671916
-104.989557092,39.7801079332
-104.8840649303,39.6411376365
-104.9827725403,39.696616636
-104.9035103242,39.6676238806
-104.9810840467,39.7461808477
-104.9361975256,39.7526094533
-104.9810840467,39.7461808477
-104.9589462614,39.6982334862
-104.9500319575,39.6947632344
-105.0003654196,39.7422946405
-104.9919873248,39.7413089079
-104.9964138981,39.7305088253
-104.9964138981,39.7305088253
-104.9659527073,39.7582389625
-104.9851209367,39.7264538272
-104.9341426379,39.6820813031
-105.0167929983,39.7512853228
-104.9770015094,39.7765329658
-105.0241093491,39.7308838234
-104.8760899238,39.7099685441
-104.993939763,39.7380414293
-104.8199859678,39.7938344325
-104.8836062627,39.7490161979
-104.8836062627,39.7490161979
-105.0015121382,39.7130430807
-105.0440131496,39.7657378082
-105.0250054752,39.7170907648
-104.9733997818,39.7129150939
-104.9733997818,39.7129150939
-105.0129211742,39.7552033051
-105.0167929983,39.7512853228
-105.0139660722,39.7404354069
-105.0328081817,39.7688810862
-104.9891934479,39.7802079298
-104.7718896745,39.825475798
-105.0227266822,39.6967361627
-105.0532565603,39.6677832325
-105.02515731,39.7293215905
-104.990795663,39.6900509635
-104.7894296335,39.7851988672
-104.9124306341,39.7401534103
-105.0931651679,39.616146001
-104.9395224786,39.7660359359
-104.9964422603,39.7072426386
-105.0065212137,39.7480216592
-104.8097984447,39.783754022
-105.0131271674,39.7255361029
-105.0131271674,39.7255361029
-104.7721424129,39.7895037098
-104.9011439107,39.7401541623
-104.9337739878,39.6784501944
-104.7817003104,39.7836326343
-104.903829192,39.7254530415
-104.9035091872,39.6849003352
-105.0252843288,39.7646645051
-105.0264113592,39.67523054
-104.9184510614,39.6530797177
-104.9870351346,39.6963937207
-105.024806505,39.7769063019
-104.8829745461,39.7771378832
-105.0298620069,39.7403297833
-104.9955052879,39.7045811734
-104.8470371201,39.7740066324
-104.9952200643,39.7289141942
-104.7674493381,39.8347216207
-105.0180665866,39.7476119068
-104.9832598301,39.7588185958
-104.9010950944,39.743788665
-104.8658890066,39.7756332967
-105.0347081155,39.63859141
-104.9901861866,39.7557411772
-104.9906534102,39.7477298005
-104.9938799036,39.7463538657
-105.0227103401,39.7111571439
-104.9049890366,39.7370907128
-104.9873788936,39.7544194997
-104.9034330878,39.7783002429
-104.9033317882,39.7308477702
-104.9938858757,39.7536789894
-104.9921155416,39.6951227295
-104.9029065308,39.7344419427
-104.9506538481,39.7401623624
-104.8307407801,39.7980596016
-105.016918393,39.7093353325
-105.014458081,39.7417908526
-105.0139490531,39.7403255263
-105.0439746854,39.776573068
-104.9738250542,39.7382065562
-104.9988426879,39.7414014434
-105.0240134805,39.6983077316
-104.975886812,39.7435278515
-104.9593949619,39.687504097
-104.9407082624,39.7115617512
-104.9827891704,39.7093082554
-104.9406128238,39.7217491023
-104.9034518689,39.7656419887
-105.0440068755,39.7584985969
-105.0481567932,39.6764087657
-104.8981546646,39.7437269947
-104.8836208988,39.7388367238
-104.9026805855,39.7572156166
-104.9993562809,39.7516489369
-104.9561477674,39.7184062673
-104.9993562809,39.7516489369
-104.958347578,39.6709688867
-104.8841361377,39.7599339441
-104.8841361377,39.7599339441
-105.0531401516,39.6966772183
-104.9787015361,39.7351508098
-104.9405411374,39.6950753562
-104.9923291598,39.6921202793
-104.9497074787,39.7782922708
-104.9393170864,39.7619941429
-104.9406653611,39.7401290342
-104.9118209366,39.6241653327
-105.0321444509,39.7329403952
-105.0011131389,39.7396623575
-104.9612927408,39.7332962002
-104.9949705349,39.7680165712
-104.9254753975,39.6674889528
-105.0015645175,39.711173759
-104.7720682075,39.7925367631
-104.845436335,39.7706876105
-105.0250875646,39.7075896506
-104.9342186743,39.678378211
-104.9850750004,39.7400043575
-105.0252245624,39.7766417024
-104.9850750004,39.7400043575
-104.9733510435,39.7582393545
-104.9721840199,39.719758483
-104.866299183,39.6586330133
-104.9929172791,39.7400720588
-105.0250596275,39.6786347774
-104.9124285591,39.7127030247
-104.8881299255,39.7335232255
-105.0450395414,39.7128447905
-104.8470873194,39.797264649
-104.9339571589,39.736245064
-104.9908131151,39.7455555151
-104.940814403,39.705379824
-104.9516552108,39.7398897608
-104.9406954373,39.7046984211
-104.9018639428,39.7683050649
-104.9126753295,39.7122075279
-104.9874850262,39.6776122036
-104.9878337002,39.7418207398
-104.6736804933,39.8628767943
-104.9406713612,39.7799517373
-104.9213995132,39.7400715688
-104.9891934479,39.7802079298
-104.9269802321,39.711177218
-104.9949517718,39.7656830389
-104.8987522601,39.7474416649
-104.9222654042,39.717838971
-105.0001607765,39.7320896093
-104.9646802101,39.7385578812
-104.9593613378,39.7038632823
-104.9610103052,39.7432135818
-104.9395662578,39.6981312746
-105.0252387955,39.7692872955
-105.025146004,39.7572517998
-105.0532824385,39.7184286854
-104.9597779461,39.7416184177
-104.9581582059,39.7805056895
-105.0250608315,39.6894842733
-104.9944528329,39.743611821
-105.0030019677,39.7516177187
-104.9989019843,39.7112036252
-104.9174027204,39.6546416796
-104.9849154605,39.7321768598
-104.9429439111,39.7306792403
-105.0174231999,39.7692719884
-105.013229296,39.7256765347
-104.9404455619,39.7770379687
-104.9128040202,39.7401525283
-104.9128040202,39.7401525283
-104.9479171045,39.7838072973
-105.0324821608,39.7254828356
-104.9406941623,39.6856843276
-104.9733577036,39.7507228746
-105.0532525473,39.7856458858
-105.0441288082,39.7742100296
-104.8239339883,39.7768795468
-104.8800366333,39.7770373477
-104.8800366333,39.7770373477
-105.0154747928,39.7634550652
-104.9931345614,39.7011503318
-104.9883591381,39.7463252565
-104.8470388371,39.7742043005
-105.0250614425,39.6967456147
-104.9983936864,39.7112042042
-104.9032376646,39.7398216384
-104.9775459865,39.743257958
-104.9684633417,39.7400108085
-104.9590280669,39.7291129823
-104.9733510435,39.7582393545
-104.9815317382,39.7111201057
-104.9837943011,39.7234234699
-105.029886855,39.6650044117
-104.9784296605,39.7277208844
-104.9891946479,39.7800432228
-104.8648404796,39.7771956926
-105.0043337333,39.7609489429
-104.9119703224,39.6669691869
-104.9599478831,39.7001543182
-105.0250828396,39.7004106796
-104.9034564339,39.743784187
-104.973427361,39.6898216842
-104.8470905744,39.7892760195
-105.0139490531,39.7403255263
-104.9594508323,39.6848633509
-104.6655075287,39.8483217273
-105.0165295758,39.751319929
-104.9885849604,39.6939022365
-104.9031440201,39.7357828494
-104.9761519885,39.743257251
-104.9406210419,39.7510357824
-105.0310119534,39.6927970402
-105.0250930167,39.7094098019
-104.9008082748,39.7673690555
-104.8470358671,39.7710856667
-104.8658210192,39.78236154
-104.9498146963,39.7800442318
-105.0165295758,39.751319929
-104.8929161118,39.7113083208
-104.8952036558,39.6294289818
-104.9035091872,39.6849003352
-104.9836236891,39.7272825879
-104.9223845118,39.6468094809
-104.9034502219,39.7474408659
-104.9365655097,39.7113333359
-104.9994914926,39.7461589996
-104.9994914926,39.7461589996
-105.0404763524,39.7322237721
-104.7706566054,39.8279761012
-104.9593363526,39.7020320459
-105.0017617926,39.7416545809
-105.0250837866,39.7039466288
-105.0017617926,39.7416545809
-104.9891946479,39.7800432228
-104.9875126963,39.7156733077
-105.0098199936,39.6987739073
-104.9991330196,39.7112046092
-105.0158918922,39.7293222645
-104.9778032439,39.7884650109
-104.7195048287,39.8361213367
-104.9406916303,39.702054667
-104.882789692,39.7771204422
-105.0266043373,39.7899093991
-105.0127189611,39.7551283467
-105.0279822021,39.7765923951
-104.98359239,39.741675921
-104.9921461807,39.7183892772
-104.7744586631,39.7857569954
-105.0110340895,39.6805154801
-104.9923286648,39.6912060881
-104.97974063,39.7312049583
-104.976418082,39.7264127499
-104.8968892104,39.7783986754
-105.0155942345,39.6931380991
-104.9850717724,39.696623981
-105.0007225647,39.7733139974
-104.9412966437,39.6854346212
-104.9256672586,39.6674843998
-104.8451961006,39.7829459404
-105.0313991226,39.7083082857
-104.9910896607,39.6960727299
-104.9127851901,39.7096988626
-104.9910896607,39.6960727299
-104.9129341549,39.7093125184
-104.9377137243,39.6678528659
-105.024629425,39.7332424499
-104.9061326462,39.7649692288
-104.9024583162,39.7983217771
-104.881736313,39.7788365539
-104.9862630492,39.7256469736
-105.0532469512,39.7530298227
-105.0205216036,39.7802133948
-105.0134569003,39.7256664947
-105.0043337333,39.7609489429
-105.013229296,39.7256765347
-105.0252228254,39.754836294
-105.050923877,39.7403516514
-105.0348505893,39.7259204861
-105.0269804314,39.788491637
-104.9950248912,39.7510868717
-104.8753018673,39.6747498013
-104.8986868397,39.6522115507
-104.8969011635,39.7712503117
-104.973434044,39.6785109767
-105.0814573112,39.6655480098
-104.9123166694,39.702404967
-104.9123585847,39.7262591471
-104.9904723762,39.7256570436
-104.8613298606,39.7824470745
-105.036375365,39.7475015262
-104.9668017772,39.7808251623
-104.8851133893,39.6395757226
-104.9825354989,39.6800860257
-104.8047836321,39.7982304296
-105.0157451364,39.7577899999
-105.0252444565,39.7631983877
-105.013229296,39.7256765347
-104.7904784285,39.7836364423
-105.0251292139,39.7234932583
-104.882791207,39.774119891
-104.9928608328,39.7419770297
-104.9862477581,39.7209387457
-104.985007133,39.7601549544
-104.9361564074,39.7617208083
-104.9787715715,39.7290758231
-104.9128040202,39.7401525283
-105.0898589291,39.6313706818
-104.9929466523,39.6966609452
-104.921892771,39.696624115
-104.9668604495,39.7801281393
-105.0521910682,39.756409466
-104.939410226,39.7111959371
-104.9406548951,39.6874905669
-104.9405526005,39.682938323
-105.0250608315,39.6894842733
-104.98096479,39.7344250826
-104.9905801728,39.7289271393
-104.9905801728,39.7289271393
-105.0240874619,39.7567002417
-104.9405526005,39.682938323
-104.922052484,39.7108895594
-104.922052484,39.7108895594
-104.8900993287,39.7123095145
-104.8900993287,39.7123095145
-104.9899357871,39.7290451399
-104.9968791707,39.746935749
-105.0238599586,39.7056959248
-105.086170356,39.6373398739
-104.9891946479,39.7800432228
-105.0203907268,39.7847809048
-104.9963809169,39.7256934668
-104.9874020757,39.7473560554
-104.9734620082,39.7309100986
-104.9948637422,39.7704950614
-105.0074542301,39.7101745753
-104.841944734,39.773764148
-104.7721300298,39.7858991022
-104.9023598936,39.6536026506
-104.9668017772,39.7808251623
-104.9395662578,39.6981312746
-104.9791552187,39.7793980341
-104.9029065308,39.7344419427
-105.0437601801,39.6821651906
-104.9786424447,39.7818472521
-104.8987522601,39.7474416649
-104.9860377569,39.7408685374
-105.013229296,39.7256765347
-104.9405526005,39.682938323
-104.9825334469,39.7336022129
-104.9405526005,39.682938323
-104.9825334469,39.7336022129
-105.0043337333,39.7609489429
-105.013229296,39.7256765347
-104.8722897771,39.6544208163
-105.0351182998,39.7257595742
-105.0394574096,39.7254966217
-105.0247587918,39.7314667838
-105.0110122744,39.7111887071
-104.8247736191,39.7971964787
-104.934689953,39.7398561506
-104.9862382571,39.718352642
-105.0043337333,39.7609489429
-104.9925213939,39.67732932
-104.9983936864,39.7112042042
-104.942394924,39.6777885916
-104.766017496,39.7793068436
-105.0249543099,39.6831723663
-104.8098984113,39.7750466353
-104.9865191357,39.6800805717
-104.9964422603,39.7072426386
-105.0092774055,39.7564592193
-104.9899357871,39.7290451399
-104.9809929651,39.7440720827
-104.9809929651,39.7440720827
-104.9999901505,39.7275948677
-104.8296115467,39.7725003748
-105.024806505,39.7769063019
-104.9834816453,39.6784924066
-104.8837047612,39.723625291
-104.8848200606,39.6511734108
-105.0139660722,39.7404354069
-104.9704695381,39.7463224395
-105.0532613123,39.7256541686
-104.9575499074,39.7179630467
-104.9965958251,39.6893054583
-104.9100503655,39.6747838115
-105.0180356064,39.6750180538
-104.9891806178,39.7209405357
-104.8464483087,39.7799221391
-105.0324821608,39.7254828356
-104.8924781403,39.6373103567
-104.9589697315,39.6799771971
-105.0157063381,39.7093358385
-104.9801086621,39.6892254818
-104.9721228085,39.7607485008
-104.9573416202,39.7582187933
-104.959221836,39.7182754715
-105.0602926804,39.6520570358
-105.0602926804,39.6520570358
-105.0001493734,39.7257067929
-105.0105121565,39.7574004897
-105.0240895009,39.7269881852
-105.0105121565,39.7574004897
-104.9875776717,39.7111575819
-104.931699762,39.6893419015
-104.8829745461,39.7771378832
-104.9434238819,39.7129115939
-105.0532437612,39.7836747905
-104.9872993571,39.7511907333
-104.9872993571,39.7511907333
-104.9866491574,39.7501309742
-105.0250035782,39.7089701944
-104.9394583632,39.781647883
-104.9730049616,39.7484427306
-105.0028098336,39.74009231
-104.9989019843,39.7112036252
-104.9900088536,39.711170893
-104.9407842778,39.7042541025
-105.0525271251,39.7349098454
-104.884021962,39.7239399178
-104.8097984447,39.783754022
-104.6819450164,39.8500731193
-104.892956662,39.7982374976
-104.9918985763,39.6982230611
-104.892956662,39.7982374976
-105.0328510329,39.7106652691
-104.9683052278,39.7721240807
-105.0460874274,39.7112826236
-104.9754283944,39.7729603894
-104.9754283944,39.7729603894
-104.9708850605,39.7645066782
-104.9708850605,39.7645066782
-104.9780840255,39.7110993676
-104.9836291522,39.7241255379
-104.9594483362,39.6847260732
-104.9405951467,39.7582941288
-104.7760840324,39.8319968291
-104.9034553929,39.7401439402
-105.024629425,39.7332424499
-104.9405526005,39.682938323
-104.6738123211,39.8492916518
-104.9637217996,39.6783462798
-104.8904603088,39.7673186742
-105.0324821608,39.7254828356
-104.9974700591,39.7296724335
-104.9017435351,39.781997746
-104.9786424447,39.7818472521
-104.8975608593,39.7474438079
-104.8902462105,39.7330373137
-104.7679388859,39.8338763919
-104.8851028752,39.6399655119
-104.958008256,39.7120106088
-104.9694172631,39.7398888318
-104.9594483362,39.6847260732
-104.9034278007,39.7935527459
-104.9630413057,39.7597241969
-104.9594483362,39.6847260732
-104.8991996996,39.6383445376
-105.0198669239,39.7293111005
-104.9485078818,39.7435454806
-104.9671683043,39.7798824629
-105.0483464943,39.7314087034
-104.9033501563,39.6843806582
-104.9399702212,39.6909134755
-104.9537399377,39.6977674225
-104.8842072371,39.6256900114
-104.9275637084,39.7111114257
-104.9868864247,39.7371469122
-104.9406542401,39.7437527438
-104.9406954013,39.729227665
-104.9989019843,39.7112036252
-104.8661089069,39.667513245
-105.1099490847,39.6342530843
-104.9873199352,39.6724886964
-104.904172295,39.6285496137
-105.0241093491,39.7308838234
-105.0184051715,39.6931304281
-104.9034647769,39.7185549991
-104.9864282631,39.7027455929
-104.984479644,39.7578795784
-104.7611469352,39.7837278238
-104.9205632795,39.7401415772
-104.9869677972,39.7420640412
-105.013229296,39.7256765347
-104.9291222173,39.6803302171
-104.9857831685,39.7110866075
-104.932931805,39.6800077472
-104.9483122707,39.7263700967
-105.0250965067,39.7157212349
-104.9410184691,39.6895787448
-104.7864635836,39.8232452502
-104.8356872794,39.793225788
-104.9535199194,39.7410816466
-104.841944734,39.773764148
-104.9182592833,39.6530787687
-104.9158155774,39.6782936975
-104.9989019843,39.7112036252
-104.9405066242,39.7800854711
-105.0222287393,39.7583929953
-104.993074484,39.753252728
-105.0131136253,39.7420012318
-104.9874015817,39.7352604094
-104.9854358385,39.6823526686
-105.0250875646,39.7075896506
-104.9787008891,39.7787728556
-104.9792746733,39.7336242301
-104.9479171045,39.7838072973
-105.0255965735,39.682771397
-104.93802361,39.6531035608
-105.0251292139,39.7234932583
-104.9195919819,39.7002420967
-104.9591679296,39.6782320781
-104.9057677511,39.7824189304
-105.0148359442,39.7293206605
-104.9916943842,39.7522886825
-104.9128385394,39.7028989848
-104.9733997818,39.7129150939
-104.9281738609,39.7416967521
-104.989563049,39.7802671831
-105.0531696728,39.7244129585
-104.9184510614,39.6530797177
-104.9921782999,39.6893962758
-104.9874081817,39.7450610433
-104.9035934947,39.6766510121
-104.9530272706,39.718529598
-105.0139660722,39.7404354069
-105.0324564117,39.7112100142
-105.0181594511,39.7584230765
-104.8307407801,39.7980596016
-105.0141616263,39.7404389599
-104.9173522961,39.7375643735
-104.953266486,39.7211332478
-104.9890991574,39.7233395614
-104.9985460813,39.7306634322
-105.0312497128,39.7680503264
-105.024976875,39.6940136931
-105.0047662047,39.7611594021
-104.9684284215,39.7507171856
-104.9488474338,39.7401594063
-105.0139660722,39.7404354069
-104.9985764594,39.7577483097
-105.0015351323,39.7478312991
-104.998855424,39.7401167151
-104.9829852665,39.7290038197
-104.9970717788,39.7508238562
-104.9439653289,39.7383327909
-104.7913821906,39.7836391403
-105.0299610854,39.6422430588
-104.942230908,39.6783094286
-104.9128830947,39.7782818598
-104.9734189159,39.6900000922
-104.847028075,39.7696306344
-104.9485855813,39.717833518
-104.9592627992,39.7111159237
-105.0134866975,39.7777577588
-104.8470388371,39.7742043005
-105.0252444565,39.7631983877
-105.0252444565,39.7631983877
-104.8525591476,39.7843592814
-104.9406796782,39.6683282346
-104.9865118916,39.6942135043
-104.9929466523,39.6966609452
-105.0325019929,39.689431734
-104.9836236891,39.7272825879
-104.9836236891,39.7272825879
-105.0112046995,39.7692847665
-104.9401485792,39.6783544368
-104.9733849657,39.743777484
-104.9863691398,39.7111578009
-104.9874039747,39.7290945322
-104.9218602059,39.6781451296
-104.8668961564,39.6526952445
-104.8484141399,39.7820249161
-105.0051432199,39.7838420885
-104.9410460503,39.7365345297
-105.0252417595,39.76202067
-105.0527649565,39.6546174874
-104.8657432418,39.7756215306
-104.9505524875,39.7181501958
-104.8971339858,39.7189125581
-104.9824554945,39.726596626
-104.9222934613,39.778322919
-104.6928655807,39.8324115085
-104.9848595522,39.7400590218
-105.0251609831,39.660499536
-104.9588935411,39.7089805285
-104.987453612,39.7013782791
-104.9900181906,39.7240683026
-104.9526820837,39.7322461972
-104.9026495903,39.7646111938
-104.9871149071,39.7243796253
-104.7096763996,39.8367778214
-104.9733997818,39.7129150939
-104.8986572635,39.7871899936
-105.0404871715,39.7403415564
-104.9735760328,39.7367998622
-104.9736250581,39.7662759183
-104.9406296649,39.6893188334
-105.0052381174,39.7401547053
-104.9406173238,39.7528394027
-104.8924986164,39.7673264653
-104.9597833952,39.7399877514
-105.0192322692,39.7057100428
-104.9593613378,39.7038632823
-104.9861185424,39.7448879573
-104.9861185424,39.7448879573
-104.9405843477,39.7618766362
-104.9405843477,39.7618766362
-104.9745614675,39.7111056466
-104.914342116,39.6666790392
-104.9574381878,39.7383847042
-104.9975089963,39.7513528122
-104.746730099,39.7905710269
-104.9035682835,39.7783009269
-105.0010110253,39.7502331208
-104.9727151779,39.76569809
-104.9874684641,39.6930188745
-104.8710856043,39.7095601558
-105.0003144003,39.7479578948
-104.9182592833,39.6530787687
-105.048123029,39.7004191057
-104.9929172791,39.7400720588
-104.9622456852,39.7383930463
-104.980101111,39.7545248383
-104.9351699308,39.7310351203
-105.0203697157,39.6786569175
-104.9372541437,39.6666893843
-104.8805982575,39.6522768381
-104.9044478405,39.7112107912
-104.9035682835,39.7783009269
-104.9949705349,39.7680165712
-104.9949705349,39.7680165712
-104.9893015275,39.7541423511
-104.9034541909,39.76745936
-104.8519108559,39.7744288788
-105.0043337333,39.7609489429
-104.9405526005,39.682938323
-105.0097819913,39.7321081264
-104.9734189159,39.6900000922
-104.8096053186,39.798302717
-104.9873599874,39.7570054424
-104.9889499745,39.7298664126
-104.9597831022,39.743257368
-104.9184156892,39.7383217209
-104.9406713612,39.7799517373
-105.0089182834,39.6858517986
-104.9027468338,39.7619652567
-104.9256405414,39.697671975
-105.0074213539,39.742198104
-104.9406023128,39.7565042536
-104.9746788851,39.7319785967
-105.0015351323,39.7478312991
-104.9070702895,39.6536789931
-104.9650518252,39.6847077761
-104.9128606785,39.7112970117
-104.6871660052,39.8329241204
-104.9663278945,39.7056740586
-104.9977686238,39.7111301588
-105.0102185188,39.7571741584
-104.9406658941,39.7382787206
-105.0203374975,39.7130087975
-104.8927723129,39.7410666175
-104.9504115957,39.6848571359
-104.9406713612,39.7799517373
-104.8846511816,39.7401569203
-104.9594508323,39.6848633509
-104.9909841151,39.7433250864
-105.0241130221,39.6620615239
-104.8470371201,39.7740066324
-104.989563049,39.7802671831
-105.0585001722,39.6677151931
-105.0192340903,39.7075192002
-104.9873102062,39.753598369
-104.9589372683,39.7408843135
-104.9522524002,39.7367299838
-104.9034227527,39.7080292671
-105.0386118358,39.6670320942
-105.0386118358,39.6670320942
-104.9405526005,39.682938323
-105.0439340861,39.6893036763
-104.6738123211,39.8492916518
-104.9609239477,39.7424198012
-104.9127961352,39.7368471684
-104.9734189159,39.6900000922
-104.9105649884,39.7010784474
-104.9105649884,39.7010784474
-104.9597833952,39.7399877514
-104.9407082624,39.7115617512
-105.2061967606,39.6651572935
-104.898740843,39.7437958771
-104.9294073729,39.73080117
-105.0783235973,39.6680295649
-105.0043337333,39.7609489429
-104.9351116794,39.6817565232
-105.0541484324,39.6576755609
-105.0129211742,39.7552033051
-104.9081579077,39.7256396155
-104.9024497991,39.7128422695
-104.9034393248,39.7002271576
-104.77145374,39.8033767089
-104.9498081853,39.7799673344
-104.9403207442,39.6692379798
-105.0157080961,39.6895120135
-104.9571547012,39.7800645749
-104.6804887581,39.8369490554
-104.9552285432,39.7179687908
-104.9873914006,39.7400590978
-105.0249629129,39.6777009781
-104.9721275126,39.7582338734
-104.994817375,39.7680433664
-104.9888329779,39.7403536224
-104.9857305202,39.7245739864
-104.9034330878,39.7783002429
-104.9891946479,39.7800432228
-104.8949436933,39.7189095561
-104.9405066242,39.7800854711
-105.0203652697,39.698546691
-104.9226260012,39.6779100493
-105.0530698262,39.7529193411
-104.9919284275,39.7533658327
-104.8987180579,39.7510158383
-104.9902407859,39.7384462776
-104.9664031879,39.6784792755
-105.0029031441,39.7517263003
-104.9284678915,39.6642557914
-105.0415351514,39.7693299267
-104.8470388371,39.7742043005
-104.9730077366,39.7622705885
-104.9730077366,39.7622705885
-105.0203652697,39.698546691
-105.0250953057,39.711172288
-104.9877456826,39.7126564085
-104.989379726,39.6784440473
-104.9593501187,39.683638472
-104.9734189159,39.6900000922
-104.9031901944,39.6530471355
-104.9970242156,39.740100666
-104.8893962327,39.6411574347
-104.8893962327,39.6411574347
-104.9775877417,39.729059591
-104.9407082624,39.7115617512
-104.974663208,39.7440412515
-104.9896054193,39.7417103912
-104.9153040365,39.646294025
-104.9153040365,39.646294025
-104.9989608796,39.7288395898
-104.8829732171,39.7772888651
-104.9668472455,39.7682988578
-104.9406653611,39.7401290342
-104.9874323739,39.7266678294
-105.0145068663,39.7153337817
-104.9366031449,39.6800862797
-105.0053174819,39.7475562615
-104.9599707372,39.7399524422
-104.9581684279,39.774120321
-105.0140083754,39.7308838024
-104.8830697186,39.7857282522
-104.8463870414,39.7786212247
-104.8657432418,39.7756215306
-104.9182592833,39.6530787687
-104.9873978107,39.7489125983
-104.9664031879,39.6784792755
-104.9390290648,39.7307183255
-104.9007825066,39.7832858673
-104.998334131,39.7354420484
-104.9479837039,39.7161670455
-105.013229296,39.7256765347
-105.013229296,39.7256765347
-104.9881032227,39.7550760204
-105.0251909742,39.7842266087
-104.8387482998,39.7808819176
-105.0167929983,39.7512853228
-104.9182592833,39.6530787687
-105.0379008237,39.6789906824
-104.982729807,39.6971106038
-104.9947154584,39.7397366349
-105.0532529253,39.711340255
-105.0025549051,39.7529719844
-104.9751642779,39.7274565419
-104.9668604495,39.7801281393
-104.8837463445,39.6509014842
-105.0252328665,39.7475751486
-104.9821159735,39.7398383395
-104.9706943724,39.7384066463
-105.0251374619,39.7254259663
-104.99763391,39.7502991682
-104.9414849008,39.7314358796
-104.9063267553,39.6332414065
-104.9405513535,39.6830948009
-105.012181292,39.7272387546
-104.9406628651,39.7350914364
-104.9593813059,39.6675948734
-104.9394694003,39.711352701
-104.9874015817,39.7352604094
-104.9749417196,39.7305906598
-104.9780840255,39.7110993676
-104.9729823614,39.7320478781
-105.0288140629,39.7418920542
-105.0532570043,39.7240975827
-104.936789676,39.6785360579
-105.0096123534,39.6882239031
-104.8429302037,39.7919843959
-104.9500635577,39.7401623504
-104.9732384449,39.774647167
-104.9791552187,39.7793980341
-104.9405526005,39.682938323
-104.9938272293,39.7373738434
-104.9881750881,39.7505905878
-105.0139660722,39.7404354069
-104.9182592833,39.6530787687
-104.963436569,39.7607476598
-104.9873155762,39.7392434231
-105.0123783551,39.7090794331
-104.9953007697,39.7384516176
-104.6783150847,39.8373786458
-104.8660582556,39.7065627277
-104.8660582556,39.7065627277
-105.0124972868,39.7552948897
-105.0124972868,39.7552948897
-104.9040639394,39.6283486506
-104.8668926053,39.6526952255
-104.9842418727,39.7520036959
-104.9128819046,39.7779990942
-104.9269802321,39.711177218
-105.0165295758,39.751319929
-104.882789692,39.7771204422
-104.9404865321,39.6542299292
-105.0251644811,39.7329893014
-105.006744006,39.7459782365
-104.9316290066,39.729233631
-104.9724373163,39.7383321149
-104.9402594258,39.6925236116
-104.9985657194,39.7328899319
-104.982724554,39.6973411871
-104.9224498462,39.726957008
-104.847024191,39.7795959023
-104.9517531704,39.7399364781
-104.9131299121,39.7033314553
-104.9798341345,39.7320207179
-104.9593856509,39.6730279234
-104.9687294142,39.6875164451
-104.9593934389,39.67662984
-104.9116412596,39.7401467203
-105.027781106,39.6770507094
-104.9810203483,39.687510939
-104.7628049887,39.7803532976
-104.9561401694,39.7416098976
-104.9624029831,39.7585435702
-105.0204516152,39.7566397943
-104.9991330196,39.7112046092
-104.983591314,39.7432709151
-104.9918985763,39.6982230611
-104.9712351785,39.7336487712
-105.0150563724,39.7293215695
-105.0150563724,39.7293215695
-104.8459902431,39.7757666914
-104.9921190956,39.6951227445
-105.0521908872,39.734666984
-104.8851193193,39.6393039611
-104.9769518201,39.6922780022
-104.9798064444,39.7424663535
-104.9905175625,39.7532114898
-105.0251817552,39.6574275835
-104.9034356168,39.7784210466
-104.9407454476,39.7073423922
-105.0506177153,39.7182071481
-104.9288858699,39.654535964
-105.002539415,39.7386114685
-104.8987608131,39.6531124108
-104.8987608131,39.6531124108
-105.0250953057,39.711172288
-105.0064384193,39.7838392885
-104.9729481252,39.730452718
-104.9405000852,39.7308351282
-104.9729481252,39.730452718
-104.9910190473,39.6891349893
-104.8851133893,39.6395757226
-105.039704735,39.7181457378
-104.9832030237,39.7182679685
-104.9865191357,39.6800805717
-104.8851133893,39.6395757226
-105.0109843782,39.7039712079
-104.9891946479,39.7800432228
-105.03461647,39.776750577
-104.9507764048,39.7177010112
-104.9507764048,39.7177010112
-105.0571594456,39.6786557475
-104.9665137505,39.7854770168
-104.9918769622,39.6966618182
-104.8667036963,39.6988463437
-105.0521782802,39.7383208938
-105.0252359275,39.760255457
-104.699043819,39.831446167
-104.9024018279,39.7490031628
-105.0133292966,39.7025506338
-104.9538427543,39.7804500631
-104.9631267262,39.7394292922
-104.9406653611,39.7401290342
-104.9172762137,39.7000714157
-104.9405076982,39.7799509593
-104.9734168379,39.6803310521
-105.0250828396,39.7004106796
-104.8901906162,39.7602894072
-105.025146106,39.7614382927
-104.935554869,39.6816483376
-105.0324821608,39.7254828356
-104.8417134177,39.7805903109
-104.8417134177,39.7805903109
